gene_id	Tamaulipas-pistils-0hr-25C-R1_	Tamaulipas-pistils-0hr-25C-R2_	Tamaulipas-pistils-3hr-25C-R1_	Tamaulipas-pistils-3hr-25C-R2_	Tamaulipas-pistils-3hr-37C-R1_	Tamaulipas-pistils-3hr-37C-R2_	Tamaulipas-pistils-8hr-25C-R1_	Tamaulipas-pistils-8hr-25C-R2_	Tamaulipas-pistils-8hr-37C-R1_	Tamaulipas-pistils-8hr-37C-R2_
Solyc10g086580.2.1	88.043121	120.567631	77.191491	92.421498	62.232923	78.273957	52.997277	69.400477	61.335969	66.561750
Solyc10g086590.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086600.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086610.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086620.2.1	0.317223	0.503608	0.548490	0.170041	0.141085	0.369433	0.058334	0.091344	0.051405	0.031545
Solyc10g086630.2.1	1.297413	0.000000	2.011431	0.939427	2.578845	8.150453	0.890854	4.537655	2.228858	3.675487
Solyc10g086635.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086640.3.1	0.114209	0.079613	0.239579	0.315185	0.037734	0.151378	0.272774	0.673607	0.000000	0.261765
Solyc10g086650.1.1	4.764302	3.771699	3.396941	3.887512	5.520971	5.936627	5.497894	3.684993	4.751849	6.897208
Solyc10g086660.2.1	3.126780	2.519586	6.037716	4.260977	11.374929	9.748780	7.127983	5.820067	10.299506	8.632053
Solyc10g086670.2.1	0.082860	0.266396	0.771209	11.142722	4.026088	0.000000	2.042438	2.340880	0.575224	3.650533
Solyc10g086680.1.1	53.051395	79.115436	32.744431	33.745464	17.789256	13.322072	26.605697	18.040896	14.671643	13.080370
Solyc10g086690.3.1	2.582504	3.161073	1.769486	1.958709	5.355500	3.087344	3.293775	3.599614	5.005333	4.446251
Solyc10g086700.3.1	0.551304	1.271230	0.172462	0.664974	0.273804	0.456730	1.016678	0.966173	1.250159	1.469105
Solyc10g086710.3.1	1.134122	0.527530	1.781023	1.085308	3.040766	4.366984	4.169902	1.200649	12.778145	2.149123
Solyc10g086720.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063174	0.000000	0.000000	0.000000
Solyc10g086730.2.1	103.250682	120.509469	112.765611	120.256682	172.631981	166.944820	110.388108	120.779852	240.659207	234.592560
Solyc10g086740.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064718	0.000000	0.033236
Solyc10g086750.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086760.2.1	5.592356	5.509258	5.805052	6.284285	7.484598	7.199582	4.378160	4.849568	6.717061	6.463313
Solyc10g086770.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086780.2.1	1.892672	1.707601	2.133909	1.361305	1.942271	1.456681	1.628097	1.017504	1.269406	1.404701
Solyc10g086783.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086785.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g086787.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032797	0.000000	0.000000	0.000000
Solyc10g005000.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g005010.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc10g005020.3.1	0.723229	0.520661	0.552554	0.614868	0.352341	0.494613	0.263412	0.614694	0.425289	0.415503
Solyc10g005030.4.1	8.152616	7.477957	13.042475	12.770096	13.565211	20.186908	8.951910	3.825495	3.608917	0.908942
Solyc10g005040.4.1	12.042151	9.947066	11.803018	11.188919	7.709466	6.156881	137.710634	8.721860	67.331704	7.615047
Solyc10g005050.3.1	20.455641	26.604365	29.671313	25.923282	25.362768	27.340312	39.654425	41.657783	58.344033	45.233198
Solyc10g005060.4.1	105.325327	126.998113	84.282919	78.534425	56.150992	56.599447	70.528232	88.934363	114.037098	61.423474
Solyc10g005080.3.1	95.392810	128.254990	17.687542	19.556533	11.246590	10.303044	6.439134	4.538002	0.885861	0.641559
Solyc10g005090.3.1	0.065596	0.119872	0.281926	0.229326	0.970506	1.476075	0.386288	0.334939	1.304922	1.149150
Solyc10g005100.3.1	26.946645	27.669259	30.656420	27.727532	70.064889	101.839747	65.381080	43.588623	187.313035	144.742115
Solyc10g005110.3.1	33.562709	37.845118	38.009586	43.855673	55.044158	57.846597	38.434121	48.399871	61.793437	57.455327
Solyc10g005120.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148011	0.000000	0.000000	0.000000
Solyc10g005125.1.1	1.602113	1.958147	1.713550	1.803026	4.375553	4.778726	2.223921	2.467082	5.017935	3.870742
Solyc11g004000.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g004005.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005000.2.1	32.881942	46.892877	34.558073	55.185551	55.559137	64.690886	36.171298	46.050149	59.653927	63.986195
Solyc11g005010.3.1	13.748501	12.182041	15.092013	13.911758	16.344670	16.090908	13.460129	15.152172	17.876587	15.147119
Solyc11g005020.3.1	4.888953	6.344838	4.575806	5.045789	4.900275	5.841693	5.608934	6.051149	8.322720	6.757073
Solyc11g005030.3.1	18.347673	21.079189	18.713950	15.824911	64.238398	56.739519	18.302412	22.858329	77.970880	54.272887
Solyc11g005050.2.1	366.243571	578.529772	338.710202	529.407564	215.232763	251.715427	273.376854	404.077629	165.132148	255.205388
Solyc11g005060.2.1	10.846225	16.390911	10.395649	13.840793	14.919512	16.720843	14.658774	16.103670	20.957331	19.315489
Solyc11g005070.2.1	22.715114	16.862668	12.410648	8.898801	13.660792	10.498562	8.976994	8.257247	10.700368	9.084019
Solyc11g005080.1.1	7.850931	6.294205	8.485397	7.458520	20.251826	19.270823	9.855847	13.890366	26.810426	28.088381
Solyc11g005090.2.1	7.088265	6.819160	6.859842	6.437249	7.761949	7.904167	6.193008	5.946308	7.403273	6.992938
Solyc11g005100.3.1	0.076858	0.057229	0.030235	0.022255	0.060658	0.039071	0.081314	0.000000	0.084790	0.035501
Solyc11g005110.3.1	19.255008	17.300315	18.987965	16.279862	20.595261	16.519540	18.197487	21.061392	21.558999	20.461906
Solyc11g005120.3.1	0.038557	0.075141	0.000000	0.072246	0.111036	0.196183	0.000000	0.000000	0.000000	0.000000
Solyc11g005130.2.1	10.405187	11.049463	10.290303	10.937348	19.828924	18.036065	12.535903	11.718473	20.754232	17.988681
Solyc11g005140.1.1	2.912935	3.272853	1.937237	3.178798	2.522507	4.657326	1.451783	2.192709	7.567996	6.568702
Solyc11g005150.3.1	8.708165	1.074510	2.214324	1.510253	4.694721	3.270157	2.860414	0.703106	3.315770	5.453523
Solyc11g005160.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005170.2.1	124.427766	119.731876	105.197876	95.831576	89.613265	76.413856	113.554967	113.423393	96.665568	77.830780
Solyc11g005180.1.1	0.158563	0.337471	0.456890	0.082850	0.686391	0.972348	3.157305	0.322948	3.079709	0.424036
Solyc11g005190.3.1	8.058984	7.103525	1.478075	3.226896	1.237966	4.011119	1.736040	2.848492	2.533305	1.816348
Solyc11g005200.2.1	29.410368	35.979216	31.998560	37.469198	35.313250	28.255088	25.859880	36.775959	39.414136	37.376385
Solyc11g005210.1.1	0.260465	0.000000	0.000000	0.000000	0.260782	0.362085	0.000000	0.000000	0.000000	1.262627
Solyc11g005220.2.1	83.052329	74.765894	84.059447	85.711690	100.205068	93.554373	73.041167	73.757728	99.292008	92.048560
Solyc11g005230.1.1	0.043082	0.145815	0.067675	0.190709	0.198669	0.231164	1.124795	0.200736	0.645526	0.128806
Solyc11g005240.1.1	0.000000	0.115052	0.300715	0.089678	0.085681	0.055899	0.482560	0.095099	0.150361	0.146961
Solyc11g005250.3.1	13.278087	11.709967	13.684047	11.565597	25.328992	24.275997	17.988331	12.726252	29.642141	21.819593
Solyc11g005260.2.1	3.494573	4.798064	1.880915	3.694210	3.777427	3.266930	2.572559	3.255355	4.533925	5.307489
Solyc11g005270.1.1	2.943308	4.648292	3.374252	3.691790	3.985591	3.367035	2.745492	2.458923	8.533816	2.291951
Solyc11g005280.1.1	0.173764	0.483357	0.000000	0.000000	0.400105	0.471408	0.354711	0.845206	0.613105	0.406043
Solyc11g005290.1.1	0.525858	1.572938	0.184368	0.635611	0.907489	0.542084	0.412060	0.562283	0.521478	0.130636
Solyc11g005300.2.1	1.501040	4.344651	1.097017	3.493644	2.370344	3.514942	2.232305	2.524931	7.051151	2.998744
Solyc11g005310.1.1	25.346097	40.714748	21.314629	23.759461	24.498145	25.770675	31.494415	27.936234	38.886337	30.592048
Solyc11g005320.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.144466	0.000000	0.000000	0.000000	0.000000
Solyc11g005330.2.1	196.765090	252.657544	152.363050	204.189539	137.185726	154.056379	153.648346	160.099705	154.514595	135.991445
Solyc11g005340.3.1	4.257049	4.639170	3.997688	4.820527	1.376596	1.511823	7.762922	7.528844	4.546159	3.108027
Solyc11g005350.2.1	4.671927	4.366005	1.070988	2.451131	0.220735	0.825614	1.845824	2.913293	0.525581	1.208341
Solyc11g005360.2.1	58.138504	73.269481	56.615871	84.023481	52.248709	62.612410	57.012086	75.280391	49.440082	73.590584
Solyc11g005370.2.1	96.520134	195.228268	94.026959	214.418851	91.488834	196.302222	117.606052	188.873182	96.572380	179.432987
Solyc11g005380.2.1	2.724629	1.052508	3.453615	3.201361	9.742156	12.540334	12.509682	4.149631	31.926648	11.503977
Solyc11g005390.3.1	0.068634	0.000000	0.000000	0.070979	0.000000	0.093208	0.487588	0.000000	0.241844	0.000000
Solyc11g005400.2.1	4.171632	4.219324	5.220484	5.647550	10.821297	9.571060	4.907456	4.623319	11.404129	7.972991
Solyc11g005410.2.1	0.051240	0.053488	0.000000	0.000000	0.025447	0.000000	0.000000	0.082380	0.000000	0.000000
Solyc11g005420.3.1	5.151745	8.937538	3.582648	7.798439	3.724261	6.918518	6.088999	4.202684	4.584622	4.764087
Solyc11g005430.2.1	10.582214	7.447272	2.555080	2.049168	0.922368	6.005253	1.831926	1.163244	3.200210	1.439033
Solyc11g005440.2.1	0.111693	0.313649	0.117469	0.174790	0.091035	0.077403	0.209084	0.117235	0.369081	0.162998
Solyc11g005450.3.1	108.830948	109.199181	107.344979	100.864798	81.439993	73.248721	94.406597	93.595274	61.614652	71.128806
Solyc11g005460.2.1	5.754705	5.936104	3.402505	3.609827	3.444879	3.430074	4.584451	3.716155	5.484482	3.542620
Solyc11g005470.1.1	0.000000	0.075866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005480.2.1	5.785458	6.851310	5.155675	4.165733	2.843807	3.237256	3.334497	7.162114	2.528966	3.698088
Solyc11g005490.1.1	0.000000	0.000000	0.052001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005500.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005510.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005520.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005525.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015773	0.000000	0.000000	0.000000
Solyc11g005540.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005550.2.1	6.110478	5.944643	5.900976	7.150092	15.478128	14.940332	7.191163	7.647426	17.138768	15.466008
Solyc11g005560.3.1	2.838278	4.464747	1.739255	2.475083	1.392676	2.583977	3.825188	2.434648	3.752445	2.765224
Solyc11g005570.2.1	28.746849	24.502431	25.796316	27.759847	24.935308	26.467302	24.340646	26.692808	24.241966	26.961719
Solyc11g005580.1.1	4.106457	5.058698	4.186887	4.701146	10.875272	11.473078	5.694760	7.011035	16.171977	12.515363
Solyc11g005590.1.1	24.370832	25.213295	23.770437	19.449781	27.039774	23.852810	25.740651	23.293037	28.232021	25.219801
Solyc11g005600.2.1	18.429990	19.217584	20.264768	18.802649	25.306696	26.907827	20.906185	21.223580	29.721713	25.334578
Solyc11g005610.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005615.1.1	0.000000	0.000000	0.635189	0.000000	0.000000	0.000000	0.843129	0.000000	0.000000	0.498218
Solyc11g005620.1.1	16.032360	20.802470	12.095537	15.844995	9.691831	14.256496	13.226205	13.559735	14.412403	11.776872
Solyc11g005630.1.1	0.494844	0.146649	0.227143	0.047364	0.129785	0.208785	0.097990	0.074127	0.000000	0.088344
Solyc11g005635.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005650.1.1	1.163811	0.388772	1.024008	1.816743	7.486604	8.600957	2.444060	2.153114	10.020599	6.937051
Solyc11g005660.2.1	2.814775	1.595666	4.739564	2.194086	10.116946	11.871957	3.422797	4.425645	10.954997	7.669667
Solyc11g005670.2.1	128.417182	102.756573	103.113994	100.313545	292.879126	307.404004	214.559729	89.258589	379.311517	343.044372
Solyc11g005675.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.570656
Solyc11g005680.2.1	67.293146	73.958287	52.303763	54.746676	58.658216	55.316055	54.265674	52.202051	70.314922	64.893522
Solyc11g005690.3.1	0.308107	0.323326	0.265160	0.299067	0.251535	0.349571	0.256622	0.258369	0.287761	0.406715
Solyc11g005700.1.1	46.182782	54.510903	41.668603	32.470066	39.902306	46.860895	45.446302	43.398807	37.374858	41.097623
Solyc11g005710.2.1	6.050728	3.866770	3.728426	4.950606	4.230338	7.144828	4.205881	6.563595	5.537555	4.600737
Solyc11g005720.1.1	7.632300	10.171659	6.296990	6.876359	18.830805	24.349790	7.974730	6.718193	13.082124	19.919247
Solyc11g005730.3.1	3.294992	3.006482	2.606729	3.216144	3.826805	2.745417	2.763752	2.943079	3.963414	2.881931
Solyc11g005740.2.1	0.427520	0.443847	0.359249	0.244559	0.269261	0.351115	0.707097	0.346823	0.268689	0.186658
Solyc11g005750.2.1	1.047132	1.716036	0.596050	1.036610	1.221685	0.741354	0.530905	1.210055	0.615591	0.715068
Solyc11g005760.3.1	1.502231	1.634854	3.430750	2.190439	4.277490	11.804973	2.929391	3.402037	16.627727	7.103827
Solyc11g005770.2.1	10.555612	11.246583	13.723306	15.521493	13.104399	19.804992	10.240283	11.597538	20.191479	13.929069
Solyc11g005780.3.1	17.100681	11.959546	20.747323	21.447083	48.204389	36.847618	14.788347	16.898384	41.605526	41.201758
Solyc11g005790.3.1	4.444152	4.722600	5.912785	3.964092	9.887537	12.969615	3.121849	4.640225	7.455878	8.268581
Solyc11g005800.2.1	1.958300	1.628968	0.991466	1.150514	0.382340	0.356496	0.777243	1.145351	0.291619	0.474035
Solyc11g005810.2.1	11.206680	13.229462	11.943797	12.292281	23.136537	21.067730	12.884195	13.852366	23.637582	20.702462
Solyc11g005820.1.1	0.299555	0.485535	1.077009	0.727094	0.411982	0.759313	1.013330	0.218691	2.834405	0.692253
Solyc11g005830.2.1	0.030743	0.028310	0.000000	0.040875	0.026428	0.102014	0.027188	0.014459	0.000000	0.000000
Solyc11g005840.2.1	0.056766	0.012853	0.019185	0.234699	0.000000	0.000000	0.024957	0.065673	0.000000	0.000000
Solyc11g005845.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g005860.2.1	0.089655	0.000000	0.000000	0.000000	0.000000	0.000000	0.039822	0.000000	0.000000	0.000000
Solyc11g005870.2.1	5.006378	4.015183	6.193479	4.596938	12.641374	11.096826	5.004753	4.976239	10.645373	9.384279
Solyc11g005880.2.1	92.054671	103.638612	85.166774	148.532439	84.639644	126.880134	91.574175	127.225500	82.108438	118.044471
Solyc11g005890.3.1	0.077585	0.037110	0.000000	0.140696	0.107091	0.146181	0.075591	0.000000	0.068389	0.000000
Solyc11g005900.2.1	17.131428	22.310629	14.922692	13.667989	20.296802	18.099381	10.216466	13.086896	18.198773	17.645505
Solyc11g005910.2.1	13.010956	11.219378	12.158096	9.332964	17.625324	18.841664	10.624589	11.342606	19.832085	13.907827
Solyc11g005920.3.1	19.264546	18.727822	11.271746	12.125143	18.659583	20.881045	12.203547	14.187046	30.341759	22.488365
Solyc11g005930.2.1	0.520931	3.197682	2.816004	2.548756	8.605810	21.000905	50.663552	0.280880	47.251797	6.835643
Solyc11g005935.1.1	0.000000	0.276789	0.000000	0.000000	0.506765	0.350755	0.255627	0.000000	0.421995	0.000000
Solyc11g005940.3.1	1.673552	0.907242	1.693187	1.377747	2.523362	3.490997	1.751775	1.778806	5.189840	3.368514
Solyc11g005950.2.1	6.223877	9.004929	6.290233	7.671857	10.572329	11.669511	6.675987	7.441438	10.042512	9.089659
Solyc11g005960.1.1	0.054511	0.232524	0.137360	0.059208	0.011176	0.229758	0.022758	0.112167	0.308617	0.293824
Solyc11g005970.1.1	0.101589	0.175490	0.059991	0.113634	0.052670	0.152986	0.026647	0.208526	0.404351	0.289832
Solyc11g005980.3.1	2.578678	6.703248	2.302555	16.266281	5.246914	1.272358	3.220352	11.123196	1.530336	1.832115
Solyc11g005990.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006000.3.1	39.026620	40.944606	37.753798	32.143593	46.701599	44.165284	32.762506	31.779120	46.761571	37.457875
Solyc11g006010.3.1	0.515134	0.289759	0.337334	0.314837	0.750785	0.700191	1.315708	0.224693	1.160810	0.741832
Solyc11g006020.2.1	10.049517	10.265086	6.293777	14.345334	5.466803	10.341536	15.596749	17.027744	12.088736	20.043079
Solyc11g006030.1.1	0.111163	0.069023	0.211657	0.065694	0.131307	0.000000	0.406800	0.070385	4.811317	0.024281
Solyc11g006040.2.1	3.643186	5.239443	1.991494	3.814349	1.689928	3.013306	1.685066	2.673097	2.681703	1.985676
Solyc11g006050.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062983	0.000000	0.108170	0.000000
Solyc11g006060.2.1	6.146313	8.280358	11.825373	16.807709	21.411133	31.117739	18.412923	27.256950	38.519228	33.439248
Solyc11g006070.3.1	51.430254	47.686380	19.554874	47.864441	28.040681	49.074578	27.707863	44.040973	58.443838	56.596413
Solyc11g006080.2.1	2.928327	2.936929	2.630623	3.511022	2.297184	4.686745	2.321283	3.624791	3.700726	4.427435
Solyc11g006090.3.1	1.063363	1.757030	1.840519	1.678637	0.900003	0.796456	1.255660	0.920392	0.532251	0.367330
Solyc11g006100.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006110.1.1	0.000000	0.108843	0.000000	0.000000	0.000000	0.275547	0.000000	0.238543	0.000000	0.123452
Solyc11g006120.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006130.2.1	1.839203	2.081751	2.149935	2.104829	1.889454	2.184855	1.938253	2.499574	2.348951	2.350032
Solyc11g006150.1.1	0.152239	0.000000	0.000000	0.093840	0.396111	0.560899	0.160059	0.000000	0.396490	0.305615
Solyc11g006160.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006170.3.1	3.353036	4.781650	3.975123	4.897476	11.481034	10.812526	4.420920	5.175331	11.834965	13.013497
Solyc11g006180.2.1	2.222912	3.106189	1.821791	2.649166	4.577419	7.493928	3.256937	3.029383	8.320987	5.196060
Solyc11g006190.3.1	14.668088	12.520999	17.312634	14.845589	19.830005	14.136274	21.534986	22.894176	25.859617	20.907994
Solyc11g006200.2.1	0.880430	0.912978	0.584913	0.872710	0.360759	0.643110	0.503232	0.915601	2.164506	1.383729
Solyc11g006205.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006210.3.1	0.000000	0.000000	0.000000	0.571143	0.263746	0.733110	0.268268	0.613804	0.000000	0.640309
Solyc11g006220.2.1	0.748411	0.788029	0.779809	2.254188	1.302470	1.078275	0.774183	1.253085	1.406076	1.184015
Solyc11g006230.3.1	0.298040	0.179425	0.000000	0.000000	0.000000	0.042567	0.000000	0.037698	0.000000	0.000000
Solyc11g006240.2.1	34.837964	29.150216	19.473263	29.135660	29.850051	33.646149	27.976356	31.802805	18.980577	18.691879
Solyc11g150100.1.1	6.987552	6.331586	6.007146	5.212392	7.379954	6.941081	6.435952	7.506387	7.842156	6.789805
Solyc11g006250.2.1	51.053068	84.980751	65.135688	126.834616	75.849364	38.022610	88.339362	35.786177	40.373388	20.546769
Solyc11g006260.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.319022	0.000000	0.000000
Solyc11g006270.2.1	16.106185	10.954610	23.029581	16.371241	25.566505	33.016580	28.436896	18.741698	30.086993	25.605449
Solyc11g006280.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006290.2.1	7.009687	6.278267	3.109832	4.057494	2.202316	2.120488	2.600208	1.636588	1.549424	0.928572
Solyc11g006300.2.1	118.693362	95.679701	27.537789	38.908291	11.976266	20.195221	7.149909	6.410031	6.556297	4.212956
Solyc11g006310.2.1	0.165394	0.045302	0.023897	0.143307	0.029224	0.000000	0.030301	0.046258	0.026926	0.015973
Solyc11g006320.2.1	14.024688	11.976568	14.227829	12.746686	25.692527	23.874363	14.912701	13.547173	29.176359	21.090235
Solyc11g006330.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006340.2.1	3.982614	5.145124	2.910861	3.879816	7.974279	7.433311	3.412689	4.262318	11.467707	10.612940
Solyc11g006350.1.1	3.377305	5.304543	1.249110	2.426050	1.691375	2.488104	1.341430	2.621311	4.079020	3.929474
Solyc11g006360.1.1	83.589044	100.465634	59.035704	71.222782	69.884729	67.417980	86.684595	75.979386	86.503461	84.452232
Solyc11g006370.2.1	8.726535	8.348756	7.062329	6.227086	7.122142	8.052994	7.521852	6.963698	9.841270	6.154275
Solyc11g006380.2.1	4.733132	5.523570	3.019254	3.740863	4.991376	4.544593	3.229745	4.155874	8.475799	6.282295
Solyc11g006390.2.1	7.581964	7.613272	7.195644	5.697353	10.364786	10.670321	8.555498	7.493099	14.350034	8.976235
Solyc11g006400.2.1	7.510086	10.762478	5.024271	10.638857	9.458303	12.168991	7.505199	10.436812	15.161270	18.464139
Solyc11g006410.2.1	49.275418	63.940257	27.071964	33.839820	28.942942	46.228535	31.825018	25.216269	21.082666	21.131079
Solyc11g006420.2.1	0.279526	0.254881	0.207209	1.307131	0.150617	0.281135	0.359144	0.484705	1.164435	0.574365
Solyc11g006430.1.1	0.026868	0.000000	0.000000	0.111585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006440.1.1	0.217260	0.240232	0.000000	0.118301	0.000000	0.000000	0.221668	0.399547	0.000000	0.000000
Solyc11g006450.3.1	0.086796	0.000000	0.000000	0.000000	0.000000	0.229433	0.000000	0.000000	0.000000	0.000000
Solyc11g006455.1.1	0.320095	0.441933	0.169355	0.232090	1.130118	1.126204	2.389197	0.102550	2.434574	0.107667
Solyc11g006460.3.1	303.105559	361.576767	185.646606	228.900859	176.592562	165.972671	198.164823	175.748838	145.666785	143.458484
Solyc11g006470.2.1	31.120957	60.577843	30.981473	47.102718	35.171659	37.380588	39.756028	37.440359	24.811555	31.698975
Solyc11g006480.1.1	29.197351	32.798441	28.594166	31.791131	66.585405	50.442677	33.082710	28.237360	73.427857	43.614760
Solyc11g006485.1.1	1.797722	0.000000	0.696265	0.456229	0.000000	0.000000	0.462895	0.497854	0.000000	0.000000
Solyc11g006490.2.1	1.243337	1.805824	0.499368	1.827326	0.326555	1.350991	0.765209	1.434727	3.025285	1.981298
Solyc11g006500.2.1	74.237400	64.683978	50.787040	48.704045	62.674766	75.422840	57.292549	41.221326	69.497066	52.777535
Solyc11g006505.1.1	31.009777	21.413439	22.697079	23.262365	15.422443	21.910555	15.117216	18.749655	19.341199	19.497812
Solyc11g006520.2.1	1.411790	0.976342	1.829418	1.137113	5.007203	5.655052	1.482934	1.942610	5.583923	3.783247
Solyc11g006530.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006540.2.1	16.744255	8.751962	11.171775	8.820877	9.360541	12.128753	9.943628	7.635911	11.521427	10.034855
Solyc11g006550.3.1	78.801153	70.589249	75.580294	74.006268	88.385029	80.029441	73.442990	81.585154	94.070366	85.393194
Solyc11g006560.3.1	1.358125	2.011825	1.857478	1.867280	3.447564	6.587195	1.465569	3.025374	7.528177	5.718334
Solyc11g006570.3.1	0.078131	0.000000	0.123041	0.120010	0.077255	0.051621	0.319248	0.128467	0.069333	0.044421
Solyc11g006580.3.1	11.654032	12.672113	11.809124	18.655351	11.617055	17.600339	15.481660	20.108743	14.965183	18.381156
Solyc11g006590.2.1	1.442600	0.931163	2.772290	3.280521	6.280661	13.136646	5.271712	4.568505	8.845632	6.207035
Solyc11g006620.3.1	16.941142	15.333898	17.714969	16.205124	22.932363	22.062672	18.967738	16.033235	21.781282	18.381009
Solyc11g006630.1.1	0.008074	0.000000	0.000000	0.007810	0.007957	0.000000	0.008217	0.025079	0.000000	0.000000
Solyc11g006635.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006640.3.1	1.235491	1.263465	0.946275	0.879699	1.322968	1.548054	0.615806	0.964551	2.089307	1.615928
Solyc11g006650.3.1	0.272235	0.444971	0.193814	0.304257	0.332938	0.259196	0.313962	0.159277	0.110110	0.144633
Solyc11g006660.3.1	18.143013	19.727713	20.543441	21.228646	32.371024	44.816451	17.894944	22.772409	56.292797	46.875830
Solyc11g006670.1.1	6.870342	11.100357	5.323225	6.413331	8.755973	6.720272	4.407847	5.621523	6.519394	6.917384
Solyc11g006675.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc11g006680.3.1	2.558409	3.544478	2.257183	3.213222	3.821620	4.740718	3.917541	4.569955	8.635377	5.889483
Solyc11g006690.1.1	103.689557	100.318510	68.993454	82.480753	77.277908	81.704304	64.075978	65.384366	126.420076	91.940567
Solyc11g006700.1.1	0.194900	0.210385	0.109808	0.072658	0.238712	0.632709	0.215937	0.230996	0.592947	0.855345
Solyc11g006710.2.1	2.025218	1.968122	0.636815	4.021465	1.410719	1.408357	5.988463	2.412795	3.725861	0.612732
Solyc11g006720.2.1	31.072167	37.892622	29.356629	30.873199	60.568880	61.054418	168.102116	28.154747	114.530430	46.068267
